url,domain,score_total_v2,signals_v2,sector,entidad,inclusion,notas
http://seur.mispaquete.com/app/recibir/envio-online2/templates/cc.php,seur.mispaquete.com,13,spanish_brand:seur;spanish_token:envio;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;brand_global_tld_boost,,,,
https://excel-invoice-signin.mos.ap-southeast-2.sufybkt.com/petroleum%20products%20shipping%20docs%20-%20excel%20docs.html,excel-invoice-signin.mos.ap-southeast-2.sufybkt.com,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost;shortener_spain;english_term_in_path,,,,
https://expressservice-invoice-b34478.ingress-florina.ewp.live/ae.s/nv6588123/sms.php,expressservice-invoice-b34478.ingress-florina.ewp.live,13,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
https://foodtechnology.info/akupinthemorningprayertosatima/adobe-3d6-popwindow,foodtechnology.info,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;tld_riesgo_alto;foreign_tld_but_es_context;ing_false_positive;ing_path_exception,,,,
https://gantzerdev.com/landingbancapremier-na/particular/ipdirectonow/home/codigo.html,gantzerdev.com,12,spanish_brand:ing;spanish_token:banca;spanish_token:codigo;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:codigo;brand_global_tld_boost;ing_false_positive;ing_path_exception,,,,
https://gestaonovobanconet.com/santander/particulares/cards/index.html,gestaonovobanconet.com,12,spanish_brand:santander;spanish_token:banco;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_path:santander;brand_global_tld_boost;shortener_spain,,,,
https://gestin-particulares-es-10-b934ac.ingress-earth.ewp.live/necorreos/necorreos/recibir_paquete.php,gestin-particulares-es-10-b934ac.ingress-earth.ewp.live,19,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:particulares;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://gestin-particulares-es-1-bc3294.ingress-daribow.ewp.live/necorreos/recibir_paquete.php,gestin-particulares-es-1-bc3294.ingress-daribow.ewp.live,19,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:particulares;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://gjjtunio-bb172f.ingress-comporellon.ewp.live/mono/home/particulares.php,gjjtunio-bb172f.ingress-comporellon.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://globalworld1-b1512a.ingress-baronn.ewp.live/12/12/12/m3tri-php/depart.php?particulier=82.127.1.144&countrycode=&os=windows%2010&token=tw96awxsys81ljagkfdpbmrvd3mgtlqgmtaumdsgv2lunjq7ihg2nckgqxbwbgvxzwjlaxqvntm3ljm2ichlsfrntcwgbglrzsbhzwnrbykgq2hyb21llzewms4wljq5nteunjcgu2fmyxjplzuzny4znjgyljeyny4xlje0ndiwmji6snvuolrodtoxna==,globalworld1-b1512a.ingress-baronn.ewp.live,12,spanish_brand:ing;spanish_token:token;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://gold-baa1cb.ingress-daribow.ewp.live/particulares,gold-baa1cb.ingress-daribow.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://govid-ba89b8.ingress-earth.ewp.live/au/govid/2022/sms1.php,govid-ba89b8.ingress-earth.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://groupocoroeoss-bd38c7.ingress-erytho.ewp.live/login/grupo.correos/recibir_paquete.php,groupocoroeoss-bd38c7.ingress-erytho.ewp.live,19,spanish_brand:ing;spanish_brand:correos;spanish_token:login;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://have-bcea5d.ingress-erytho.ewp.live/content/word/correos/recibir_paquete.php,have-bcea5d.ingress-erytho.ewp.live,18,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://hello-chq.pages.dev/votinginformationcenter/?entry_point=c2l0zq==,hello-chq.pages.dev,16,spanish_brand:ing;spanish_token:forma;spanish_hosting:pages.dev;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:forma;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;ing_false_positive;ing_path_exception,,,,
http://show.naturecircle.shop/e/special-event/weekly-top-seller/camping-hiking/16034,show.naturecircle.shop,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://httpsconfigproji-1-bea6e8.ingress-earth.ewp.live/pagomente,httpsconfigproji-1-bea6e8.ingress-earth.ewp.live,12,spanish_brand:ing;spanish_token:pago;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://ierentals.com/re-shipping/dhlexp2m/dhl,ierentals.com,12,spanish_brand:ing;spanish_brand:dhl;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost,,,,
https://info.163-123-143-56.cprapid.com/bbva.es,info.163-123-143-56.cprapid.com,12,spanish_brand:bbva;spanish_marker:.es;spanish_hosting:cprapid.com;brand_in_path:bbva;brand_global_tld_boost;suspicious_host;spanish_whitelist_match:bbva.es,,,,
https://info-4-ba18e2.ingress-erytho.ewp.live/caixa-vbvfinal/caixa-vbvfinal/home/tarjeta2.html,info-4-ba18e2.ingress-erytho.ewp.live,12,spanish_brand:ing;spanish_token:tarjeta;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://informacion-bc74ce.ingress-baronn.ewp.live/cuenta/pagomente/recibir_paquete.php,informacion-bc74ce.ingress-baronn.ewp.live,18,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:cuenta;spanish_token:forma;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://informacion-cliente-spainespain34122306.codeanyapp.com/cr/ss/corr/billing.php,informacion-cliente-spainespain34122306.codeanyapp.com,13,spanish_brand:ing;spanish_token:cliente;spanish_token:forma;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;brand_in_path:ing;brand_global_tld_boost;suspicious_host,,,,
https://ing.es-cuentas.digital/ap/es/datada,ing.es-cuentas.digital,12,spanish_brand:ing;spanish_token:cuenta;spanish_token:cuentas;spanish_marker:.es;brand_and_spanish_token_boost;brand_in_subdomain;spanish_whitelist_match:ing.es,,,,
https://ing.es-operaciones.com/inicio-sesion.php,ing.es-operaciones.com,12,spanish_brand:ing;spanish_token:inicio;spanish_token:sesion;spanish_marker:.es;brand_and_spanish_token_boost;brand_in_subdomain;spanish_whitelist_match:ing.es,,,,
https://initterbanhintteraceropo-b37a0e.ingress-comporellon.ewp.live/bnakinninter/smsone.php?assure_boba=false&_pagelabel=as_login_page&connexioncompte_2actionevt=afficher&lieu.x=fr_2332932&4e0da8dfc2e64abb9170d6a336ea5271,initterbanhintteraceropo-b37a0e.ingress-comporellon.ewp.live,15,spanish_brand:ing;spanish_token:login;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://instagram-phishing-3be.pages.dev/results/spox/spox/spox/wells_result/logins1.txt,instagram-phishing-3be.pages.dev,13,spanish_brand:ing;spanish_token:login;spanish_hosting:pages.dev;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://institutok.cc/shipping-notification/usps,institutok.cc,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://internationalshipping-b431ca.ingress-daribow.ewp.live/usps/contract,internationalshipping-b431ca.ingress-daribow.ewp.live,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://invetsofia-b96935.ingress-earth.ewp.live/produits/santander/clients/login.php?%22santander%22,invetsofia-b96935.ingress-earth.ewp.live,14,spanish_brand:santander;spanish_brand:ing;spanish_token:login;brand_and_spanish_token_boost;brand_in_path:santander;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
https://khtuirea-baba14.ingress-daribow.ewp.live/netjit/nol/rytea/account/infosms2.php,khtuirea-baba14.ingress-daribow.ewp.live,13,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
http://skyshopping.sa.com/email/verification/sf_rand_string_lowercase6/dgthbwhvb3raag9szgvylwzjas5jb20=,skyshopping.sa.com,12,spanish_brand:ing;spanish_brand:dgt;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:dgt;brand_in_subdomain;brand_global_tld_boost,,,,
https://labonkpostal-bcea5d.ingress-baronn.ewp.live/log-page/correos/recibir_paquete.php,labonkpostal-bcea5d.ingress-baronn.ewp.live,18,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://line-9ca1c.web.app/banks/directing/tangerine/pin.php,line-9ca1c.web.app,16,spanish_brand:ing;spanish_token:pin;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://line-royal.web.app/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/https:/snsbank.nl/files/files/sci,line-royal.web.app,13,spanish_brand:ing;spanish_token:login;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_path:ing;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://linksshortcut.com/markingshoping,linksshortcut.com,13,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost;shortener_spain;ing_false_positive;ing_path_exception,,,,
https://loc18bkccaiixanowcleipokae-b6bfbe.ingress-erytho.ewp.live/rs8/home/espera1.html,loc18bkccaiixanowcleipokae-b6bfbe.ingress-erytho.ewp.live,14,spanish_brand:ing;spanish_token:espera;brand_and_spanish_token_boost;path_verification_tokens:espera;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://locksheathshoppingvillage.co.uk/info/dhl/index.php,locksheathshoppingvillage.co.uk,12,spanish_brand:ing;spanish_brand:dhl;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:dhl;brand_in_subdomain;ing_false_positive;ing_path_exception;fuzzy_whitelist_match:uco.es:80,,,,
https://login-442v3f.web.app/banks/directing/cibc,login-442v3f.web.app,13,spanish_brand:ing;spanish_token:login;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_path:ing;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://login5parkassemurit.sytes.net/home/login%20sparkasse-online-banking%20information.html,login5parkassemurit.sytes.net,12,spanish_brand:ing;spanish_token:login;spanish_token:forma;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:forma;brand_global_tld_boost,,,,
https://login-cbfa5.web.app/chafcha/invoice/dhl,login-cbfa5.web.app,13,spanish_brand:dhl;spanish_token:login;spanish_hosting:web.app;brand_and_spanish_token_boost;brand_in_path:dhl;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://login-microsoftonlinesettingsandsoftware.multipleproductsint.com/common/oauth2/v2.0/authorize?client_id=4765445b-32c6-49b0-83e6-1d93765276ca%5cu0026redirect_uri=https://wwwofc.multipleproductsint.com/landingv2%5cu0026response_type=code%20id_token%5cu0026scope=openid%20profile%20https://wwwofc.multipleproductsint.com/v2/officehome.all%5cu0026response_mode=form_post%5cu0026nonce=638138116420226127.owqyodaymdctymeyzs00mtvhltk3mzktzjy1mtyzyzllzteznwnjmwrizgqtyjy2yi00n2y2ltgwmdetndyyn2u2yjm4njuy%5cu0026ui_locales=en-us%5cu0026mkt=en-us%5cu0026state=ak8zw9_mkafexd_0grxgta3-hhauuq_qkwr6rs_mhwuntlwmwdgfmalhhifvdj-uftkhw_13xrzq4jb7swsaoaj3tsropjfxokfejh4az1v81oaxuerf5mxekcjowqbehba5uzaclieroum0mxsx1eo37db7lurmamojih4qa0jsmxh4takx6uuhrcygwkwa03leord3gwmxxylykgrnmvoauqgda6dxg2ezjf7gj80kophy6yyeq25swyd4hpdikruzxlqiflmch-_2atrgsa%5cu0026x-client-sku=id_netstandard2_0%5cu0026x-client-ver=6.16.0.0,login-microsoftonlinesettingsandsoftware.multipleproductsint.com,12,spanish_brand:ing;spanish_token:login;spanish_token:token;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;shortener_spain;ing_false_positive;ing_path_exception,,,,
https://loginsanta-bd4042.ingress-comporellon.ewp.live/acces/recibir_paquete.php,loginsanta-bd4042.ingress-comporellon.ewp.live,16,spanish_brand:ing;spanish_token:login;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://loginseur-bd4042.ingress-erytho.ewp.live/pagoment,loginseur-bd4042.ingress-erytho.ewp.live,14,spanish_brand:ing;spanish_brand:seur;spanish_token:pago;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://loikolaka-1.builderallwppro.com/correosi/vv/cors/pagomente/recibir_paquete.php,loikolaka-1.builderallwppro.com,13,spanish_brand:correos;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_global_tld_boost,,,,
https://lom790876-bb9666.ingress-earth.ewp.live/jakt/home/particulares.php,lom790876-bb9666.ingress-earth.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
http://slow-alligator-rapping.on-fleek.app/rqdjllvfeke16.html,slow-alligator-rapping.on-fleek.app,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://mail.www-personas-bancoestado-ingreso.cf/guide/index/login/login/token,mail.www-personas-bancoestado-ingreso.cf,12,spanish_brand:ing;spanish_token:login;spanish_token:banco;spanish_token:token;brand_and_spanish_token_boost;path_verification_tokens:token;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://mail.www-portal-bancoestado-verificacion-tarjeta-coordenadas-web.gq/index.php/false/false/py1n.html/discovercard.com/dfs/accounthome/summary/-www.schwab.com/secure.accurint.com/unfcu2.org/login1/wachovia.com/myaccounts.aspx/investing.schwab.com/secure/schwab/files/files/files/files/files/files/activityi.html,mail.www-portal-bancoestado-verificacion-tarjeta-coordenadas-web.gq,12,spanish_brand:ing;spanish_token:tarjeta;spanish_token:login;spanish_token:verificacion;spanish_token:portal;spanish_token:banco;spanish_token:verificacion;brand_and_spanish_token_boost;brand_in_path:ing,,,,
https://marfina-gah-99b954.ingress-daribow.ewp.live/sgb/cm/sms.php,marfina-gah-99b954.ingress-daribow.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://metlopcatics-be2384.ingress-florina.ewp.live/lop/pip/virus2%20(3)/correos/recibir_paquete.php,metlopcatics-be2384.ingress-florina.ewp.live,18,spanish_brand:ing;spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://mi-cuenta-informacion-b58175.ingress-baronn.ewp.live/es/access/clients/login.php,mi-cuenta-informacion-b58175.ingress-baronn.ewp.live,14,spanish_brand:ing;spanish_token:login;spanish_token:cuenta;spanish_token:forma;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://mulerinfospectables-bd2029.ingress-baronn.ewp.live/amlz/postesr/post/smsverify.php,mulerinfospectables-bd2029.ingress-baronn.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://multas-dgt34-cat-ripaille38158623.codeanyapp.com/h/sd/infospage.php,multas-dgt34-cat-ripaille38158623.codeanyapp.com,12,spanish_brand:dgt;spanish_token:multa;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;suspicious_host,,,,
https://myblog-or8klivg1h.live-website.com/correos/correos/correos/recibir_paquete.php,myblog-or8klivg1h.live-website.com,12,spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_global_tld_boost,,,,
https://myblog-zkhze48yjt.live-website.com/floriida/necorreos/recibir_paquete.php,myblog-zkhze48yjt.live-website.com,12,spanish_brand:correos;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;brand_in_path:correos;path_verification_tokens:recibir;brand_global_tld_boost,,,,
https://mytelstra-be8761.ingress-daribow.ewp.live/telstra/d529d9d3a2afd24cbf0f4a864f2de411/smserror.php,mytelstra-be8761.ingress-daribow.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://myups-trackid-options-reschedule-shipping-63c9c9b81586b.erpmet.com/mychoice-dropoff-shipping-billing-labels-solutions/tracking.html?loc=en_us&requester=st,myups-trackid-options-reschedule-shipping-63c9c9b81586b.erpmet.com,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;path_verification_tokens:pin;brand_in_subdomain;brand_global_tld_boost;shortener_spain;english_term_in_path,,,,
https://myups-trackid-options-reschedule-shipping-63cb190f710c6.heattreatmart.com/mychoice-dropoff-shipping-billing-labels-solutions/track.html,myups-trackid-options-reschedule-shipping-63cb190f710c6.heattreatmart.com,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;path_verification_tokens:pin;brand_in_subdomain;brand_global_tld_boost;shortener_spain;english_term_in_path,,,,
https://newitemstracking-b20dcb.ingress-erytho.ewp.live/aramex-sa/sms.php?ref=93827498234=09823479823498=93287498234545,newitemstracking-b20dcb.ingress-erytho.ewp.live,14,spanish_brand:ing;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://nfxglobalportalsrvc-b7c905.ingress-erytho.ewp.live/usflx/uptanx/us-ca/422-jkw-359/us-en/login.php,nfxglobalportalsrvc-b7c905.ingress-erytho.ewp.live,13,spanish_brand:ing;spanish_token:login;spanish_token:portal;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://noka-gerfda-99b954.ingress-earth.ewp.live/pagomente/pagomente/recibir_paquete.php,noka-gerfda-99b954.ingress-earth.ewp.live,16,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:recibir;brand_and_spanish_token_boost;path_verification_tokens:recibir;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://no-reply-b82820.ingress-baronn.ewp.live/acceso/es/clients/app.php?verification,no-reply-b82820.ingress-baronn.ewp.live,12,spanish_brand:ing;spanish_token:acceso;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://no-reply-b978a0.ingress-comporellon.ewp.live/gruposantan/home/particulares.php,no-reply-b978a0.ingress-comporellon.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://no-reply-b9891a.ingress-baronn.ewp.live/acceso/es/clients/cc.php?verification,no-reply-b9891a.ingress-baronn.ewp.live,12,spanish_brand:ing;spanish_token:acceso;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://nowsantaempresas-bc7376.ingress-comporellon.ewp.live/sant/actualizacion/home/particulares.php,nowsantaempresas-bc7376.ingress-comporellon.ewp.live,13,spanish_brand:ing;spanish_token:actualizacion;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://nrnr.pages.dev/ribbon-wrapping-bouquet-wedding-decoration/dp/b0dhkjbmjk/ref=sr_1_3_sspa?keywords=liuwenxin&th=1,nrnr.pages.dev,16,spanish_brand:ing;spanish_token:pin;spanish_hosting:pages.dev;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;brand_global_tld_boost;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://oalek-bb704f.ingress-bonde.ewp.live/ronrte/home/particulares.php,oalek-bb704f.ingress-bonde.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://oauthbuk4046.s3.ca-tor.cloud-object-storage.appdomain.cloud/shaping/index.html,oauthbuk4046.s3.ca-tor.cloud-object-storage.appdomain.cloud,12,spanish_brand:ing;spanish_token:pin;brand_and_spanish_token_boost;brand_in_path:ing;path_verification_tokens:pin;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://oldoone-ba3214.ingress-comporellon.ewp.live/service/santander/particulares.php,oldoone-ba3214.ingress-comporellon.ewp.live,14,spanish_brand:santander;spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_path:santander;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern;english_term_in_path,,,,
https://olga-bab95f.ingress-erytho.ewp.live/roh/home/particulares.php,olga-bab95f.ingress-erytho.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://onlinebankingpic.webcindario.com/login-banca-web.html,onlinebankingpic.webcindario.com,12,spanish_brand:ing;spanish_token:login;spanish_token:banca;spanish_hosting:webcindario;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;ing_false_positive;ing_path_exception,,,,
https://onlinesite-bb14fa.ingress-erytho.ewp.live/login/world/transferwise/login/ea5ac/confirmation.php,onlinesite-bb14fa.ingress-erytho.ewp.live,13,spanish_brand:ing;spanish_token:login;spanish_token:firma;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://orange.fr-clientespace.ga/login/index.php?id=7792206632,orange.fr-clientespace.ga,12,spanish_brand:orange;spanish_token:cliente;spanish_token:clientes;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context,,,,
https://ourbank09-b8eb28.ingress-baronn.ewp.live/login/auth/erreur-sms.php,ourbank09-b8eb28.ingress-baronn.ewp.live,15,spanish_brand:ing;spanish_token:login;spanish_token:sms;brand_and_spanish_token_boost;path_verification_tokens:sms;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://package-service.tempurl.host/dhl/express/sms.php,package-service.tempurl.host,13,spanish_brand:dhl;spanish_token:sms;spanish_hosting:tempurl.host;brand_and_spanish_token_boost;brand_in_path:dhl;path_verification_tokens:sms;tld_riesgo_alto;foreign_tld_but_es_context;english_term_in_path,,,,
https://paquetesdeaduanasdnsarmy-b85505.ingress-daribow.ewp.live/pagoconyfirmacion,paquetesdeaduanasdnsarmy-b85505.ingress-daribow.ewp.live,15,spanish_brand:ing;spanish_token:pago;spanish_token:paquete;spanish_token:paquetes;spanish_token:firma;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://particulare-ba4a9b.ingress-earth.ewp.live/acceso/clients/login.php,particulare-ba4a9b.ingress-earth.ewp.live,13,spanish_brand:ing;spanish_token:acceso;spanish_token:login;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://particulares-b9833c.ingress-comporellon.ewp.live/home/?_branch_match_id=1092022584035380228&utm_medium=marketing&_branch_referrer=h4siaaaaaaaaawxb0qkaiagfwink/7z5lzaujmr7d7cylrprh44b0iro9sjryvap6cadp4x34bwfkhbyfy8aaaa=,particulares-b9833c.ingress-comporellon.ewp.live,12,spanish_brand:ing;spanish_token:particulares;brand_and_spanish_token_boost;brand_in_subdomain;tld_riesgo_alto;foreign_tld_but_es_context;host_ingress_pattern,,,,
https://particulares-bancosantander.codeanyapp.com/zepek/iniciar.php,particulares-bancosantander.codeanyapp.com,13,spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;suspicious_host,,,,
https://particulares-bancosantander-es-beyogal852715907.codeanyapp.com/es/index.php,particulares-bancosantander-es-beyogal852715907.codeanyapp.com,13,spanish_brand:santander;spanish_token:banco;spanish_token:particulares;spanish_hosting:codeanyapp.com;brand_and_spanish_token_boost;brand_in_subdomain;brand_global_tld_boost;suspicious_host,,,,
